,Unnamed: 0,AtletaID,Rodada,Prev_Pontos,A,CA,CV,ClubeID,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,Jogos,PE,PP,Participou,Pontos,PontosMedia,Posicao,Preco,PrecoVariacao,RB,SG,Status,ano,avg.A,avg.A.l05,avg.CA,avg.CV.l05,avg.DD,avg.DD.l05,avg.DP,avg.DP.l05,avg.FC,avg.FC.l05,avg.FD,avg.FD.l05,avg.FF,avg.FF.l05,avg.FS,avg.FS.l05,avg.FT,avg.FT.l05,avg.G,avg.G.l05,avg.GC,avg.GC.l05,avg.GS,avg.GS.l05,avg.I,avg.I.l05,avg.PE,avg.PE.l05,avg.PP,avg.PP.l05,avg.Points,avg.RB,avg.RB.l05,avg.SG,avg.SG.l05,avg.last05,away.score.x,dia,home.attack,home.defend,home.score.x,mes,pred.away.score,pred.home.score,risk_points,variable,Target_varPreco,Target_Pontos,Prev_Preco
35,35,37607,36.0,0.095626414,0.0,0.0,0.0,Palmeiras,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,True,3.7,2.19,mei,5.79,0.5,2.0,0.0,Provável,2017,0.072463768115942,0.0,0.0942028985507246,0.0,0.0,0.0,0.0,0.0,0.48550724637681203,0.4,0.18840579710144892,0.0,0.449275362318841,0.4,0.282608695652174,0.2,0.0072463768115942,0.0,0.0579710144927536,0.0,0.0,0.0,0.0,0.0,0.21014492753623198,0.0,1.97826086956522,2.6,0.0,0.0,1.3550724637681202,0.463768115942029,1.0,0.0507246376811594,0.0,1.1,1.0,20.0,0.0,0.0,2.0,11.0,0.0,0.0,1.17213006483448,away.team,0.0,0.0,0.19770697
36,36,37608,36.0,0.08160937,0.0,0.0,0.0,Grêmio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,True,1.1,1.55,mei,3.32,0.2,1.0,0.0,Provável,2017,0.00884955752212389,0.0,0.0353982300884956,0.0,0.0,0.0,0.0,0.0,0.19469026548672602,0.0,0.0707964601769911,0.0,0.079646017699115,0.0,0.0353982300884956,0.4,0.0,0.0,0.00884955752212389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566371681415929,1.4,0.0,0.0,0.443362831858407,0.309734513274336,0.2,0.0,0.0,0.12,0.0,19.0,0.0,0.0,1.0,11.0,0.0,0.0,1.06749967473323,away.team,0.42,3.4,0.27193958
37,37,37623,11.0,0.13421577,0.0,0.0,0.0,Vasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,0.0,-0.8,zag,1.67,-0.45,0.0,0.0,Provável,2017,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.3958333333333329,0.0,0.0,0.0,0.0625,0.0,0.29166666666666696,0.0,0.0,0.0,0.0208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791666666666667,0.0,0.0,0.0,0.725,0.375,0.0,0.0833333333333333,0.0,0.0,2.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.379473319220205,away.team,-0.08,-0.3,0.27001423
38,38,37623,12.0,0.103725314,0.0,0.0,0.0,Vasco,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,True,-0.3,-0.68,zag,1.59,-0.08,1.0,0.0,Provável,2017,0.0,0.0,0.12244897959183698,0.0,0.0,0.0,0.0,0.0,0.42857142857142894,0.4,0.0,0.0,0.0612244897959184,0.0,0.306122448979592,0.2,0.0,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775510204081629,1.0,0.0,0.0,0.7040816326530609,0.38775510204081604,0.2,0.0816326530612245,0.0,-0.06,1.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0948683298050514,home.team,0.88,4.2,0.45598575
39,39,37623,13.0,0.13421577,0.0,0.0,0.0,Vasco,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,True,4.2,0.3,zag,2.47,0.88,1.0,0.0,Provável,2017,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.44,0.6,0.0,0.0,0.06,0.0,0.3,0.2,0.02,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.2,0.86,1.0,0.0,0.0,0.774,0.4,0.4,0.08,0.0,0.78,4.0,12.0,0.0,0.0,1.0,7.0,0.0,0.0,1.34201341274966,away.team,-0.13,2.5,0.16157347
40,40,37623,14.0,0.110979795,0.0,1.0,0.0,Vasco,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,True,2.5,0.67,zag,2.34,-0.13,0.0,1.0,Provável,2017,0.0,0.0,0.137254901960784,0.0,0.0,0.0,0.0,0.0,0.450980392156863,0.8,0.0,0.0,0.0784313725490196,0.2,0.33333333333333304,0.6,0.0196078431372549,0.2,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.4,0.9215686274509799,1.8,0.0,0.0,0.807843137254902,0.3921568627450979,0.4,0.0980392156862745,0.2,1.28,0.0,16.0,0.0,0.0,0.0,7.0,0.0,0.0,1.48638263355481,home.team,-1.15,-3.6,0.2640393
41,41,37623,15.0,0.1933111,0.0,1.0,0.0,Vasco,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,True,-3.6,0.06,zag,1.19,-1.15,0.0,0.0,Provável,2017,0.0,0.0,0.153846153846154,0.0,0.0,0.0,0.0,0.0,0.480769230769231,1.2,0.0,0.0,0.0769230769230769,0.2,0.326923076923077,0.6,0.0192307692307692,0.2,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0384615384615385,0.4,0.9423076923076921,2.2,0.0,0.0,0.7230769230769231,0.384615384615385,0.4,0.0961538461538462,0.2,0.56,0.0,19.0,0.0,0.0,1.0,7.0,0.0,0.0,2.00432864903272,away.team,1.14,3.1,0.54392934
42,42,37623,16.0,0.17978394,0.0,0.0,0.0,Vasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,True,3.1,0.44,zag,2.33,1.14,2.0,0.0,Provável,2017,0.0,0.0,0.150943396226415,0.0,0.0,0.0,0.0,0.0,0.4716981132075471,1.2,0.0,0.0,0.0754716981132075,0.2,0.320754716981132,0.6,0.0188679245283019,0.2,0.0188679245283019,0.0,0.0,0.0,0.0,0.0,0.0377358490566038,0.4,0.9433962264150941,2.4,0.0,0.0,0.7679245283018871,0.41509433962264203,0.8,0.0943396226415094,0.2,1.18,2.0,23.0,0.0,0.0,1.0,7.0,0.0,0.0,2.18756587202407,away.team,-0.01,2.6,0.21442479
43,43,37623,17.0,0.107319295,0.0,0.0,0.0,Vasco,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,True,2.6,0.68,zag,2.32,-0.01,2.0,0.0,Provável,2017,0.0,0.0,0.148148148148148,0.0,0.0,0.0,0.0,0.0,0.46296296296296297,0.8,0.0185185185185185,0.2,0.0740740740740741,0.2,0.314814814814815,0.4,0.0185185185185185,0.2,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.4,1.03703703703704,2.6,0.0,0.0,0.801851851851852,0.444444444444444,1.0,0.0925925925925926,0.2,1.76,1.0,31.0,0.0,0.0,0.0,7.0,0.0,0.0,2.2628644580609705,home.team,-0.45,-0.4,0.24831668
44,44,37623,20.0,0.09019819,0.0,0.0,0.0,Vasco,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,True,5.9,1.05,zag,2.98,1.11,4.0,0.0,Provável,2017,0.0,0.0,0.157894736842105,0.0,0.0,0.0,0.0,0.0,0.47368421052631604,0.4,0.0175438596491228,0.2,0.0701754385964912,0.0,0.350877192982456,0.6,0.0175438596491228,0.0,0.0175438596491228,0.0,0.0,0.0,0.0,0.0,0.0350877192982456,0.0,1.0701754385964901,2.4,0.0,0.0,0.8561403508771931,0.508771929824561,1.8,0.087719298245614,0.0,2.24,1.0,13.0,0.0,0.0,1.0,8.0,0.0,0.0,2.762446580680089,home.team,-0.68,1.4,-0.010800958
45,45,37644,3.0,0.17405978,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,0.0,0.0,zag,7.45,-2.55,0.0,0.0,Nulo,2017,0.0,0.0,0.195121951219512,0.0,0.0,0.0,0.0,0.0,0.780487804878049,0.2,0.4390243902439021,0.0,0.51219512195122,0.2,1.1463414634146298,0.8,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0487804878048781,0.0,2.17073170731707,1.0,0.0,0.0,4.0219512195122,1.4390243902438995,0.0,0.2682926829268289,0.4,1.02,2.0,28.0,0.0,0.0,2.0,5.0,0.0,0.0,4.4188485176822105,away.team,2.63,10.1,0.35909206
46,46,37644,4.0,0.20004317,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,True,10.1,5.05,zag,10.08,2.63,2.0,1.0,Provável,2017,0.0,0.0,0.19047619047619,0.0,0.0,0.0,0.0,0.0,0.7619047619047621,0.0,0.452380952380952,0.2,0.5,0.0,1.16666666666667,0.4,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,2.14285714285714,0.2,0.0,0.0,4.16666666666667,1.4523809523809499,0.4,0.28571428571428603,0.2,2.02,0.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,4.35590276393871,home.team,-1.41,1.1,-0.2853217
47,47,37644,5.0,0.20978352,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,True,1.1,3.73,zag,8.67,-1.41,0.0,0.0,Provável,2017,0.0,0.0,0.18604651162790692,0.0,0.0,0.0,0.0,0.0,0.7441860465116279,0.0,0.44186046511627897,0.2,0.511627906976744,0.2,1.1860465116279095,0.8,0.0,0.0,0.0930232558139535,0.0,0.0,0.0,0.0,0.0,0.0465116279069767,0.0,2.13953488372093,0.6,0.0,0.0,4.0953488372093,1.41860465116279,0.4,0.27906976744186,0.2,2.24,0.0,8.0,0.0,0.0,3.0,6.0,0.0,0.0,4.26652343509587,away.team,-0.55,-0.3,0.31513077
48,48,37644,8.0,0.18792087,0.0,1.0,0.0,Ponte Preta,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,True,4.7,3.12,zag,8.77,0.65,1.0,1.0,Provável,2017,0.0,0.0,0.195652173913043,0.0,0.0,0.0,0.0,0.0,0.695652173913043,0.0,0.41304347826086996,0.2,0.4782608695652171,0.2,1.1304347826087,1.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0652173913043478,0.2,2.02173913043478,0.8,0.0,0.0,3.92391304347826,1.3478260869565202,0.6,0.282608695652174,0.4,3.12,0.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,3.47308700342121,away.team,0.96,8.0,0.103206545
49,49,37644,9.0,0.20004317,0.0,0.0,0.0,Ponte Preta,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,True,8.0,3.93,zag,9.73,0.96,2.0,1.0,Provável,2017,0.0,0.0,0.19148936170212802,0.0,0.0,0.0,0.0,0.0,0.74468085106383,0.6,0.40425531914893603,0.0,0.48936170212766,0.4,1.14893617021277,1.0,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0638297872340425,0.2,2.0212765957446797,1.0,0.0,0.0,4.01063829787234,1.36170212765957,0.6,0.29787234042553196,0.4,2.7,0.0,22.0,0.0,0.0,1.0,6.0,0.0,0.0,3.85434819392333,home.team,-2.0,-3.4,-0.008780241
50,50,37644,14.0,0.17671329,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,True,-0.2,2.8,zag,8.07,-0.97,0.0,0.0,Provável,2017,0.0,0.0,0.19230769230769199,0.2,0.0,0.0,0.0,0.0,0.711538461538462,0.4,0.384615384615385,0.2,0.5,0.6,1.23076923076923,2.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0576923076923077,0.0,2.0576923076923097,2.4,0.0,0.0,3.65576923076923,1.28846153846154,0.6,0.269230769230769,0.0,0.32,1.0,16.0,0.0,0.0,3.0,7.0,0.0,0.0,3.3867224404856198,away.team,1.24,7.4,0.45212954
51,51,37644,15.0,0.16148841,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,True,7.4,3.26,zag,9.31,1.24,1.0,1.0,Provável,2017,0.0,0.0,0.188679245283019,0.0,0.0,0.0,0.0,0.0,0.6981132075471701,0.0,0.39622641509434,0.4,0.490566037735849,0.4,1.20754716981132,1.2,0.0,0.0,0.0754716981132075,0.0,0.0,0.0,0.0,0.0,0.0566037735849057,0.0,2.0377358490566,1.6,0.0,0.0,3.72641509433962,1.28301886792453,0.4,0.283018867924528,0.2,2.48,0.0,19.0,0.0,0.0,4.0,7.0,0.0,0.0,3.8555011203329803,home.team,-0.34,3.9,-0.016258359
52,52,37644,18.0,0.21943551,0.0,0.0,0.0,Ponte Preta,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,True,6.9,3.62,zag,9.61,0.64,3.0,0.0,Provável,2017,0.0,0.0,0.178571428571429,0.0,0.0,0.0,0.0,0.0,0.6785714285714289,0.2,0.3928571428571429,0.4,0.4821428571428571,0.2,1.17857142857143,0.8,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0535714285714286,0.0,2.01785714285714,2.0,0.0,0.0,3.7196428571428597,1.26785714285714,0.8,0.28571428571428603,0.4,3.6,1.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,3.98519482306421,away.team,0.04,6.8,-0.014753222
53,53,37644,19.0,0.16148841,0.0,1.0,0.0,Ponte Preta,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,True,6.8,3.86,zag,9.65,0.04,1.0,1.0,Provável,2017,0.0,0.0,0.192982456140351,0.0,0.0,0.0,0.0,0.0,0.6842105263157889,0.4,0.421052631578947,0.8,0.49122807017543896,0.4,1.1929824561403501,0.8,0.0,0.0,0.0701754385964912,0.0,0.0,0.0,0.0,0.0,0.0701754385964912,0.2,2.0175438596491198,1.6,0.0,0.0,3.7736842105263197,1.26315789473684,1.0,0.29824561403508804,0.6,5.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,3.825412105613952,home.team,0.29,7.2,0.04851356
54,54,37644,29.0,0.2613091,0.0,0.0,0.0,Ponte Preta,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,True,5.1,4.17,zag,9.46,-0.48,4.0,0.0,Nulo,2017,0.0,0.0,0.164179104477612,0.0,0.0,0.0,0.0,0.0,0.597014925373134,0.2,0.358208955223881,0.0,0.432835820895522,0.2,1.0447761194029799,0.2,0.0,0.0,0.0597014925373134,0.0,0.0,0.0,0.0,0.0,0.0597014925373134,0.0,1.83582089552239,1.6,0.0,0.0,3.3940298507462696,1.14925373134328,0.8,0.26865671641791,0.0,1.02,0.0,19.0,0.0,0.0,2.0,10.0,0.0,0.0,2.6398863611905696,away.team,-0.69,0.8,0.120803684
55,55,37644,30.0,0.15423393,0.0,1.0,0.0,Ponte Preta,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,True,0.8,3.96,zag,8.77,-0.69,1.0,0.0,Provável,2017,0.0,0.0,0.17647058823529396,0.0,0.0,0.0,0.0,0.0,0.602941176470588,0.4,0.3529411764705879,0.0,0.44117647058823495,0.4,1.0735294117647098,0.8,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,1.8382352941176496,2.0,0.0,0.0,3.3558823529411805,1.14705882352941,1.0,0.264705882352941,0.0,1.18,2.0,22.0,0.0,0.0,1.0,10.0,0.0,0.0,1.6044729144904,home.team,1.04,7.3,0.30242568
56,56,37644,31.0,0.17114037,0.0,0.0,0.0,Ponte Preta,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,True,7.3,4.16,zag,9.81,1.04,1.0,1.0,Provável,2017,0.0,0.0,0.17391304347826098,0.0,0.0,0.0,0.0,0.0,0.608695652173913,0.6,0.36231884057971003,0.2,0.4347826086956521,0.4,1.08695652173913,1.2,0.0,0.0,0.0579710144927536,0.0,0.0,0.0,0.0,0.0,0.0579710144927536,0.0,1.8550724637681202,2.6,0.0,0.0,3.41304347826087,1.1449275362318798,1.2,0.27536231884058004,0.2,2.64,0.0,29.0,0.0,0.0,1.0,10.0,0.0,0.0,2.63556867150568,home.team,-0.65,2.7,-0.017423391
57,57,37644,32.0,0.22554829999999998,0.0,0.0,0.0,Ponte Preta,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,True,2.7,4.08,zag,9.16,-0.65,1.0,0.0,Provável,2017,0.0,0.0,0.17142857142857096,0.0,0.0,0.0,0.0,0.0,0.614285714285714,0.8,0.3571428571428571,0.2,0.42857142857142894,0.4,1.11428571428571,1.8,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,1.8285714285714296,2.6,0.0,0.0,3.4028571428571404,1.14285714285714,1.4,0.271428571428571,0.2,3.18,0.0,5.0,0.0,0.0,2.0,11.0,0.0,0.0,2.6235895681722403,away.team,0.06,2.8,0.22214529
58,58,37644,33.0,0.17725319,0.0,1.0,0.0,Ponte Preta,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,True,2.8,4.01,zag,9.22,0.06,1.0,0.0,Provável,2017,0.0,0.0,0.183098591549296,0.0,0.0,0.0,0.0,0.0,0.6056338028169009,0.8,0.38028169014084495,0.6,0.436619718309859,0.6,1.12676056338028,2.2,0.0,0.0,0.0563380281690141,0.0,0.0,0.0,0.0,0.0,0.0563380281690141,0.0,1.83098591549296,3.0,0.0,0.0,3.3943661971831,1.14084507042254,1.6,0.267605633802817,0.2,3.74,1.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,2.5841611576852004,home.team,-0.31,1.4,0.18346608
59,59,37644,34.0,0.23520029,0.0,0.0,0.0,Ponte Preta,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,True,1.4,3.88,zag,8.91,-0.31,1.0,0.0,Provável,2017,0.0,0.0,0.18055555555555605,0.0,0.0,0.0,0.0,0.0,0.625,1.0,0.375,0.6,0.4583333333333329,0.8,1.125,2.2,0.0,0.0,0.0555555555555556,0.0,0.0,0.0,0.0,0.0,0.0555555555555556,0.0,1.86111111111111,2.2,0.0,0.0,3.36666666666667,1.13888888888889,1.0,0.263888888888889,0.2,3.0,1.0,12.0,0.0,0.0,1.0,11.0,0.0,0.0,2.5084080830501096,away.team,0.0,0.0,0.26952082
60,60,37646,4.0,0.13935986,0.0,1.0,0.0,Avaí,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,True,5.0,2.4,zag,6.81,1.15,2.0,1.0,Provável,2017,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,0.0,0.0,1.92,0.8,0.8,0.4,0.4,1.92,0.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,home.team,-0.48,1.6,0.17853531
61,61,37646,5.0,0.21185112,0.0,0.0,0.0,Avaí,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,True,1.6,2.24,zag,6.33,-0.48,1.0,0.0,Provável,2017,0.0,0.0,0.33333333333333304,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666696,3.2,0.0,0.0,1.8666666666666696,0.833333333333333,1.0,0.33333333333333304,0.4,2.24,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,away.team,-0.2,0.9,0.28701055
62,62,37646,6.0,0.16282824,0.0,0.0,0.0,Avaí,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,True,0.9,2.02,zag,6.13,-0.2,0.0,0.0,Provável,2017,0.0,0.0,0.28571428571428603,0.0,0.0,0.0,0.0,0.0,0.5714285714285711,0.8,0.0,0.0,0.14285714285714302,0.2,1.14285714285714,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42857142857143,3.4,0.0,0.0,1.7285714285714298,0.7142857142857142,1.0,0.28571428571428603,0.4,1.56,1.0,11.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,home.team,-0.14,0.8,0.31890354
63,63,37646,9.0,0.12941822,0.0,0.0,0.0,Avaí,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,True,0.6,1.69,zag,5.77,-0.22,0.0,0.0,Provável,2017,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.1,0.2,0.1,0.2,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.6,0.0,0.0,1.35,0.7,0.6,0.2,0.0,0.78,3.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,1.85965946703512,home.team,0.92,5.0,0.31890354
64,64,37646,10.0,0.16662002,0.0,0.0,0.0,Avaí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,True,5.0,2.06,zag,6.69,0.92,0.0,1.0,Provável,2017,0.0,0.0,0.272727272727273,0.0,0.0,0.0,0.0,0.0,0.545454545454545,0.6,0.0909090909090909,0.2,0.0909090909090909,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.0,0.0,1.6818181818181799,0.6363636363636359,0.4,0.272727272727273,0.2,1.46,2.0,26.0,0.0,0.0,0.0,6.0,0.0,0.0,2.11147657655332,away.team,-0.16,3.1,0.09850165
65,65,37646,11.0,0.13616818,0.0,0.0,0.0,Avaí,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,True,3.1,2.16,zag,6.53,-0.16,0.0,1.0,Provável,2017,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0833333333333333,0.2,0.0833333333333333,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.6,0.0,0.0,1.8,0.583333333333333,0.4,0.33333333333333304,0.4,1.9,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,1.98720909820784,home.team,1.59,10.1,0.25680074
66,66,37646,12.0,0.18792087,0.0,0.0,0.0,Avaí,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,True,10.1,2.88,zag,8.12,1.59,3.0,1.0,Provável,2017,0.0,0.0,0.23076923076923106,0.0,0.0,0.0,0.0,0.0,0.538461538461538,0.2,0.0769230769230769,0.2,0.0769230769230769,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3076923076923097,2.2,0.0,0.0,2.43846153846154,0.7692307692307689,0.6,0.384615384615385,0.6,3.76,2.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,3.1274590325054596,away.team,-1.12,2.2,-0.32007587
67,67,37646,13.0,0.13891706,0.0,0.0,0.0,Avaí,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,True,2.2,2.82,zag,7.0,-1.12,1.0,0.0,Provável,2017,0.0,0.0,0.214285714285714,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0714285714285714,0.2,0.0714285714285714,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14285714285714,2.2,0.0,0.0,2.42142857142857,0.7857142857142858,0.8,0.3571428571428571,0.6,4.2,4.0,13.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0728379933431804,home.team,-0.56,-0.8,0.24107811
68,68,37646,14.0,0.18792087,0.0,0.0,0.0,Avaí,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,True,-0.8,2.54,zag,6.44,-0.56,0.0,0.0,Provável,2017,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5333333333333329,0.4,0.0666666666666667,0.0,0.0666666666666667,0.0,0.933333333333333,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06666666666667,1.8,0.0,0.0,2.2066666666666697,0.733333333333333,0.8,0.33333333333333304,0.6,3.92,1.0,16.0,0.0,0.0,1.0,7.0,0.0,0.0,3.18407495724164,away.team,0.18,1.3,0.4022497
69,69,37646,15.0,0.14856902,0.0,1.0,0.0,Avaí,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,True,1.3,2.45,zag,6.62,0.18,0.0,1.0,Provável,2017,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5625,0.6,0.0625,0.0,0.0625,0.0,0.875,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,2.6,0.0,0.0,2.15,0.6875,0.8,0.375,0.6,3.18,0.0,19.0,0.0,0.0,0.0,7.0,0.0,0.0,3.19332637438351,home.team,0.68,4.5,0.25721234
70,70,37646,16.0,0.12538993,0.0,0.0,0.0,Avaí,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,True,4.5,2.59,zag,7.3,0.68,0.0,1.0,Provável,2017,0.0,0.0,0.23529411764705901,0.0,0.0,0.0,0.0,0.0,0.647058823529412,1.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.882352941176471,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05882352941176,1.0,0.0,0.0,2.2882352941176496,0.647058823529412,0.8,0.411764705882353,0.6,3.46,0.0,23.0,0.0,0.0,1.0,7.0,0.0,0.0,3.21828111471533,home.team,-0.67,0.9,0.11753872
